X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
27.050003,990.0301,7.6551943,5.741396,3.674493,1.301383,0.5358636,0.5358636,0.038275972,0.038275972,0.76551944,0.76551944
30.43213,1113.8159,8.36635,6.2747626,4.015848,1.4222796,0.58564454,0.58564454,0.04183175,0.04183175,0.83663505,0.83663505
29.62346,1084.2186,8.196327,6.1472454,3.934237,1.3933756,0.5737429,0.5737429,0.040981635,0.040981635,0.8196327,0.8196327
30.199003,1105.2834,8.317335,6.2380013,3.9923208,1.413947,0.58221346,0.58221346,0.041586675,0.041586675,0.8317335,0.8317335
27.475012,1005.5854,7.744616,5.808462,3.7174156,1.3165847,0.54212314,0.54212314,0.038723078,0.038723078,0.7744616,0.7744616
27.246998,997.2401,7.696676,5.7725067,3.6944044,1.3084348,0.5387673,0.5387673,0.038483378,0.038483378,0.76966757,0.76966757
28.651915,1048.66,7.9920588,5.9940443,3.836188,1.35865,0.5594441,0.5594441,0.03996029,0.03996029,0.7992059,0.7992059
26.280304,961.8591,7.489946,5.6174593,3.5951738,1.2732909,0.5242962,0.5242962,0.03744973,0.03744973,0.7489946,0.7489946
26.455692,968.2783,7.527601,5.6457005,3.6132483,1.2796922,0.52693206,0.52693206,0.037638,0.037638,0.7527601,0.7527601
26.110174,955.6323,7.45342,5.590065,3.5776415,1.2670815,0.5217394,0.5217394,0.0372671,0.0372671,0.745342,0.745342
26.876503,983.68,7.617944,5.713458,3.6566129,1.2950505,0.53325605,0.53325605,0.03808972,0.03808972,0.7617944,0.7617944
27.18403,994.9355,7.6834373,5.762578,3.6880498,1.3061844,0.5378406,0.5378406,0.038417187,0.038417187,0.76834375,0.76834375
29.733498,1088.246,8.219461,6.164596,3.9453413,1.3973085,0.5753623,0.5753623,0.041097306,0.041097306,0.82194614,0.82194614
29.741772,1088.5488,8.221203,6.165902,3.9461772,1.3976045,0.5754842,0.5754842,0.04110601,0.04110601,0.8221203,0.8221203
26.94517,986.1932,7.6326876,5.724516,3.6636899,1.2975569,0.5342881,0.5342881,0.03816344,0.03816344,0.76326877,0.76326877
28.845667,1055.7513,8.032795,6.024596,3.8557415,1.3655752,0.5622957,0.5622957,0.040163975,0.040163975,0.8032795,0.8032795
23.2939,852.5567,6.856288,5.1422157,3.2910182,1.165569,0.47994015,0.47994015,0.03428144,0.03428144,0.68562883,0.68562883
24.314405,889.9072,7.07147,5.303602,3.3943055,1.2021499,0.4950029,0.4950029,0.03535735,0.03535735,0.707147,0.707147
26.518124,970.5633,7.541004,5.655753,3.6196818,1.2819707,0.5278703,0.5278703,0.03770502,0.03770502,0.75410044,0.75410044
22.987553,841.3444,6.791692,5.093769,3.260012,1.1545876,0.47541842,0.47541842,0.033958457,0.033958457,0.6791692,0.6791692
23.885069,874.1935,6.980942,5.2357063,3.350852,1.1867601,0.48866594,0.48866594,0.034904707,0.034904707,0.6980942,0.6980942
20.97141,767.5536,6.368429,4.776322,3.056846,1.082633,0.44579005,0.44579005,0.031842146,0.031842146,0.6368429,0.6368429
19.90582,728.553,6.138571,4.603928,2.946514,1.043557,0.42969996,0.42969996,0.030692853,0.030692853,0.6138571,0.6138571
20.508919,750.6264,6.2700763,4.702557,3.0096366,1.065913,0.43890533,0.43890533,0.03135038,0.03135038,0.62700766,0.62700766
19.692684,720.7522,6.0920963,4.5690722,2.9242063,1.0356563,0.42644674,0.42644674,0.03046048,0.03046048,0.60920966,0.60920966
16.66596,609.9741,5.4459,4.084425,2.614032,0.925803,0.381213,0.381213,0.0272295,0.0272295,0.54459,0.54459
17.095163,625.683,5.537147,4.15286,2.6578305,0.941315,0.3876003,0.3876003,0.027685735,0.027685735,0.5537147,0.5537147
15.507653,567.5801,5.1996503,3.8997378,2.495832,0.8839406,0.36397552,0.36397552,0.025998252,0.025998252,0.51996505,0.51996505
16.789122,614.4818,5.4720836,4.1040626,2.6266,0.9302542,0.38304585,0.38304585,0.027360417,0.027360417,0.54720837,0.54720837
17.571447,643.1149,5.6384025,4.2288017,2.706433,0.9585284,0.39468816,0.39468816,0.028192012,0.028192012,0.56384027,0.56384027
16.037241,586.963,5.3122377,3.9841783,2.549874,0.9030804,0.37185663,0.37185663,0.026561188,0.026561188,0.5312238,0.5312238
14.020049,513.1338,4.9019423,3.6764567,2.3529322,0.8333302,0.34313595,0.34313595,0.024509711,0.024509711,0.49019423,0.49019423
12.216055,447.1076,4.5799055,3.4349291,2.1983545,0.77858394,0.3205934,0.3205934,0.022899527,0.022899527,0.45799056,0.45799056
12.231913,447.688,4.5827227,3.437042,2.1997068,0.77906287,0.3207906,0.3207906,0.022913612,0.022913612,0.45827228,0.45827228
16.78134,614.197,5.4704294,4.1028223,2.625806,0.929973,0.38293007,0.38293007,0.027352147,0.027352147,0.54704297,0.54704297
12.339691,451.6327,4.6018705,3.451403,2.2088978,0.782318,0.32213095,0.32213095,0.023009352,0.023009352,0.46018705,0.46018705
13.295711,486.623,4.7718973,3.578923,2.2905107,0.81122255,0.3340328,0.3340328,0.023859486,0.023859486,0.47718975,0.47718975
9.26368,339.0507,4.051453,3.03859,1.9446975,0.68874705,0.28360173,0.28360173,0.020257264,0.020257264,0.40514532,0.40514532
12.625209,462.0826,4.652593,3.4894447,2.2332447,0.7909408,0.3256815,0.3256815,0.023262965,0.023262965,0.4652593,0.4652593
9.5763855,350.4957,4.104164,3.078123,1.9699987,0.6977079,0.2872915,0.2872915,0.02052082,0.02052082,0.41041642,0.41041642
8.645389,316.4212,3.9455764,2.9591823,1.8938767,0.670748,0.27619034,0.27619034,0.019727882,0.019727882,0.39455765,0.39455765
8.441363,308.9539,3.9102697,2.9327023,1.8769294,0.66474587,0.2737189,0.2737189,0.019551348,0.019551348,0.39102697,0.39102697
7.8252983,286.4059,3.8061035,2.8545775,1.8269296,0.6470376,0.26642725,0.26642725,0.019030517,0.019030517,0.38061035,0.38061035
8.911356,326.1556,3.9919262,2.9939446,1.9161246,0.67862743,0.27943483,0.27943483,0.01995963,0.01995963,0.39919263,0.39919263
8.097334,296.3624,3.852083,2.8890622,1.8489997,0.6548541,0.2696458,0.2696458,0.019260414,0.019260414,0.3852083,0.3852083
6.2503147,228.7615,3.519248,2.639436,1.689239,0.59827214,0.24634737,0.24634737,0.01759624,0.01759624,0.3519248,0.3519248
4.86341,178.0008,3.2586992,2.4440243,1.5641756,0.55397886,0.22810894,0.22810894,0.016293496,0.016293496,0.32586992,0.32586992
4.7497983,173.8426,3.2375731,2.4281797,1.5540351,0.55038744,0.22663012,0.22663012,0.016187865,0.016187865,0.32375732,0.32375732
4.724249,172.9075,3.2328222,2.4246166,1.5517546,0.5495798,0.22629756,0.22629756,0.016164111,0.016164111,0.3232822,0.3232822
6.8890605,252.1396,3.640033,2.7300248,1.7472157,0.61880565,0.25480232,0.25480232,0.018200165,0.018200165,0.3640033,0.3640033
4.550697,166.5555,3.20203,2.4015224,1.5369743,0.5443451,0.2241421,0.2241421,0.016010148,0.016010148,0.320203,0.320203
4.4031286,161.1545,3.1755986,2.381699,1.5242873,0.5398518,0.2222919,0.2222919,0.015877992,0.015877992,0.31755987,0.31755987
3.2149127,117.6658,3.0273964,2.2705474,1.4531503,0.5146574,0.21191776,0.21191776,0.015136982,0.015136982,0.30273965,0.30273965
3.5097952,128.4585,3.0613675,2.2960258,1.4694563,0.5204325,0.21429573,0.21429573,0.015306837,0.015306837,0.30613676,0.30613676
3.632506,132.9497,3.0756285,2.3067214,1.4763017,0.52285683,0.215294,0.215294,0.015378143,0.015378143,0.30756286,0.30756286
3.1357377,114.768,3.0182755,2.2637067,1.4487722,0.5131068,0.21127929,0.21127929,0.015091377,0.015091377,0.30182755,0.30182755
3.4202323,125.1805,3.0510495,2.2882872,1.4645038,0.5186784,0.21357347,0.21357347,0.015255247,0.015255247,0.30510494,0.30510494
3.2108881,117.5185,3.0269327,2.2701995,1.4529277,0.5145786,0.21188529,0.21188529,0.015134663,0.015134663,0.30269328,0.30269328
2.9632924,108.4565,2.9984095,2.2488072,1.4392365,0.5097296,0.20988867,0.20988867,0.014992047,0.014992047,0.29984096,0.29984096
3.7882514,138.65,3.0940166,2.3205123,1.4851279,0.5259828,0.21658117,0.21658117,0.015470083,0.015470083,0.30940166,0.30940166
4.0551066,148.4169,3.1270285,2.3452713,1.5009736,0.5315949,0.218892,0.218892,0.015635142,0.015635142,0.31270286,0.31270286
2.8479564,104.2352,2.9855351,2.2391515,1.4330568,0.507541,0.20898746,0.20898746,0.014927675,0.014927675,0.29855353,0.29855353
3.0594482,111.9758,3.009487,2.2571151,1.4445537,0.5116128,0.21066408,0.21066408,0.015047434,0.015047434,0.3009487,0.3009487
3.1728961,116.128,3.0225563,2.2669172,1.450827,0.5138346,0.21157894,0.21157894,0.015112781,0.015112781,0.30225563,0.30225563
2.7137187,99.3221,2.9716303,2.2287228,1.4263825,0.50517714,0.20801413,0.20801413,0.014858152,0.014858152,0.29716304,0.29716304
2.9075656,106.4169,2.9919899,2.2439923,1.4361551,0.50863826,0.2094393,0.2094393,0.014959949,0.014959949,0.299199,0.299199
2.9132733,106.6258,2.9926474,2.2444856,1.4364707,0.5087501,0.20948532,0.20948532,0.014963237,0.014963237,0.29926476,0.29926476
2.750891,100.6826,2.9754808,2.2316105,1.4282308,0.5058317,0.20828366,0.20828366,0.014877404,0.014877404,0.2975481,0.2975481
2.8876967,105.6897,2.9897008,2.2422757,1.4350563,0.50824916,0.20927906,0.20927906,0.014948504,0.014948504,0.29897007,0.29897007
3.1131148,113.94,3.0156693,2.2617521,1.4475212,0.5126638,0.21109685,0.21109685,0.015078346,0.015078346,0.30156693,0.30156693
2.885205,105.5985,2.9894137,2.2420602,1.4349185,0.50820035,0.20925896,0.20925896,0.014947068,0.014947068,0.29894137,0.29894137
2.6617186,97.4189,2.9662437,2.2246828,1.423797,0.50426143,0.20763706,0.20763706,0.014831218,0.014831218,0.2966244,0.2966244
3.0851068,112.9149,3.0124428,2.2593322,1.4459726,0.5121153,0.210871,0.210871,0.015062214,0.015062214,0.3012443,0.3012443
2.7284646,99.8618,2.9731576,2.2298682,1.4271157,0.5054368,0.20812103,0.20812103,0.014865788,0.014865788,0.29731578,0.29731578
