X,dl_brate,usage_bbu,rf,lp,hp,lm,hm,lr,hr,pdc,rc
53.053566,1941.7605,35.76673,26.825048,17.16803,6.080344,2.5036712,2.5036712,0.17883365,0.17883365,3.5766733,3.5766733
50.534294,1849.555,34.115158,25.586369,16.375275,5.7995768,2.388061,2.388061,0.17057578,0.17057578,3.411516,3.411516
66.27384,2425.6226,44.433655,33.32524,21.328154,7.5537214,3.1103559,3.1103559,0.22216827,0.22216827,4.4433656,4.4433656
58.105686,2126.668,39.078793,29.309093,18.75782,6.643395,2.7355156,2.7355156,0.19539396,0.19539396,3.9078794,3.9078794
72.03882,2636.6206,48.213047,36.159786,23.142262,8.1962185,3.3749132,3.3749132,0.24106523,0.24106523,4.821305,4.821305
72.750725,2662.6764,48.679764,36.509823,23.366285,8.27556,3.4075835,3.4075835,0.24339882,0.24339882,4.8679767,4.8679767
76.62461,2804.4608,51.219395,38.414547,24.585308,8.707297,3.5853577,3.5853577,0.25609696,0.25609696,5.1219397,5.1219397
58.04706,2124.5223,39.040356,29.280266,18.73937,6.6368604,2.7328248,2.7328248,0.19520177,0.19520177,3.9040356,3.9040356
64.51134,2361.1148,43.2782,32.45865,20.773535,7.3572936,3.0294738,3.0294738,0.21639098,0.21639098,4.32782,4.32782
64.70068,2368.0449,43.402332,32.55175,20.833118,7.3783965,3.0381632,3.0381632,0.21701166,0.21701166,4.3402333,4.3402333
76.14921,2787.0607,50.90773,38.180798,24.435709,8.654314,3.5635412,3.5635412,0.25453866,0.25453866,5.090773,5.090773
63.240616,2314.6065,42.44514,31.833855,20.373667,7.215674,2.97116,2.97116,0.2122257,0.2122257,4.244514,4.244514
56.05347,2051.5569,37.733402,28.300053,18.112032,6.4146786,2.641338,2.641338,0.18866701,0.18866701,3.7733402,3.7733402
61.23164,2241.0778,41.1281,30.846077,19.741488,6.9917774,2.878967,2.878967,0.2056405,0.2056405,4.11281,4.11281
74.36606,2721.7977,49.73874,37.304054,23.874594,8.4555855,3.4817119,3.4817119,0.24869369,0.24869369,4.973874,4.973874
72.2894,2645.7917,48.377323,36.282993,23.221115,8.224145,3.3864126,3.3864126,0.24188662,0.24188662,4.8377323,4.8377323
89.83201,3287.8514,59.877876,44.90841,28.74138,10.179239,4.1914515,4.1914515,0.29938936,0.29938936,5.9877877,5.9877877
80.64994,2951.7876,53.85831,40.393734,25.851988,9.155913,3.7700818,3.7700818,0.26929155,0.26929155,5.3858314,5.3858314
83.90087,3070.7718,55.989548,41.99216,26.874983,9.518223,3.9192684,3.9192684,0.27994773,0.27994773,5.5989547,5.5989547
71.54153,2618.4197,47.88704,35.91528,22.985779,8.140797,3.3520927,3.3520927,0.2394352,0.2394352,4.788704,4.788704
69.69344,2550.7797,46.675472,35.006603,22.404226,7.93483,3.267283,3.267283,0.23337735,0.23337735,4.667547,4.667547
71.06535,2600.992,47.57487,35.681152,22.835938,8.0877285,3.330241,3.330241,0.23787434,0.23787434,4.7574873,4.7574873
70.3065,2573.2179,47.077377,35.308033,22.597141,8.003154,3.2954164,3.2954164,0.23538688,0.23538688,4.707738,4.707738
75.90109,2777.9798,50.74507,38.058804,24.357634,8.626662,3.552155,3.552155,0.25372535,0.25372535,5.074507,5.074507
68.818306,2518.7499,46.101753,34.576317,22.128841,7.837298,3.2271228,3.2271228,0.23050876,0.23050876,4.6101756,4.6101756
65.61351,2401.4544,44.00076,33.00057,21.120363,7.4801292,3.080053,3.080053,0.22000378,0.22000378,4.400076,4.400076
